Código,Descrição,Média,Sistema,Galpão,Divergente,%,Data,Hora,Tipo,Observação,
401155,PARAFUSO PLASTIC PAN PHILLIPS 3 X 6 ZB (PROD),1,,,0.0,0.0,2026-06-15,14:00:00,,,
401174,"PARAFUSO 5/32 X 1"" PAN. PH -ZI (PROD)",1,,,0.0,0.0,2026-06-15,14:00:00,,,
801082,ALONGADOR CILINDRO CH. SIMP. AL100/AL100R/MINI.47MM - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801106,ALONGADOR CILINDRO CH. SIMP. AL100/AL100R/MINI.70MM - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801267,PINO MAGNÉTICO D3/16''X20MM - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801275,BLANQUE MAGNÉTICO BT-100,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807157,ENGRENAGEM DA FECHADURA RX100 / RX200 / RX500 - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807159,BATENTE DA FECHADURA RX100/ RX200/ RX500 - BRANCO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807161,ESPELHO DO BATENTE DA FECHADURA RX100 / RX200 / RX500 - BRANCO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807185,CARRO DA LINGUETA FECHADURAS RX - CROMADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801306,PARAFUSO 3.5 X 25MM A/A PAN PHS OXI,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807023,ESPELHO DO BATENTE DA FECHADURA RX100 / RX200 / RX500 - PRETO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807160,BATENTE DA FECHADURA RX100/ RX200/ RX500 - PRETO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
805001,TAMPA DA BASE AGL ELETROIMA AL150 - BRANCA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
401256,PARAFUSO FMET PAN PHS M5X16MM ZB,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807156,CARRO DA LINGUETA FECHADURAS RX - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801112,ALONGADOR CILINDRO CH. SIMP. AL100/AL100R/MINI.30MM - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801122,BASE DA FECHADURA LINHA ULTRA - PRETA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801124,BATENTE DA FECHADURA LINHA ULTRA - PRETO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801128,TAMPA DA FECHADURA ULTRA CARD / MAGIC / MAGIC CARD - PRETA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801130,ALONGADOR DA TAMPA LINHA ULTRA - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801234,PARAFUSO 3.5 X 9.5 CC. PH - OXI (PROD),1,,,0.0,0.0,2026-06-15,14:00:00,,,
807144,LINGUETA 3 PINOS ULTRA - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807145,CANHÃO DA ENGRENAGEM DA LINHA ULTRA - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807146,CHAPA DE FIXAÇÃO MOTOR LINHA ULTRA - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801137,CHAPA DE FIXACAO CILINDRO AJUSTÁVEL ULTRA - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801129,ALONGADOR DA BASE CILINDRO 42MM LINHA ULTRA - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801110,EMBOLO INFERIOR C/ ROSCA P/ BOBINA 12V,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801111,EMBOLO SUPERIOR P/ BOBINA 12V/110V - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801108,PORTEIRA DA BOBINA - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801002,BASE AGL-AL100 - A.INT. CH.SIMP. F.CONV. - CINZA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801022,TAMPA AGL AL100 - CINZA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801037,BATENTE AGL AL100 - CINZA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801061,CARRO DA LINGUETA AGL AL100 - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801064,TRAVA DA LINGUETA AGL - AL100 - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801067,MACAQUITO AGL AL100 - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801073,CARRO DO PERCURSOR AGL AL100 - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801094,PLAQUETA DE ABERT. DA BASE AGL- MINI/AL100 - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801103,PLAQUETA DE ABER. TAMPA AGL- MINI / AL100 / AL100R - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807021,PERCURSOR AGL AL100 - A.INT. - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807113,LINGUETA DUPLA AGL MINI/ AL100 / AL100 ESPEC - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807115,SUPORTE DA PLAQUETA AGL - AL100/MINI - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801042,BATENTE AGL AL100 A.EXT - CINZA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801172,BASE AGL-AL100 - A.EXT. CH.SIMP. F.CONV. - CINZA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807020,RODA PERCURSOR ABERT. EXT. AL100 / MINI - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807029,PERCURSOR AGL AL100 - A. EXT. - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
813259,CARCAÇA INFERIOR NEW BV COM FURO ENCODER,18.5,4.0,57.0,53.0,0.9298245614035088,2026-06-15,14:07:00,Inventário,Motores de desmanche,
707039,PARAFUSO PLASTIC PAN PHS 5 X 12MM - BRUTO (PROD),26.5,,,0.0,0.0,2026-06-15,14:11:00,,,
701152,PINO DAS TRAVAS SUPORTE FX. BV E NEW BV - BRUTO,1,,,0.0,0.0,2026-06-15,14:11:00,,,
701153,PINO DE DESTRAVAMENTO MANUAL BV E NEW BV - BRUTO,1,,,0.0,0.0,2026-06-15,14:11:00,,,
701188,PINO PORTA CADEADO DZ HORIZONTAL/ESTICADOR MOLA CANCELA - BRUTO,1,,,0.0,0.0,2026-06-15,14:11:00,,,
701148,PINO REBATIDO DA COROA - BRUTO,1,,,0.0,0.0,2026-06-15,14:11:00,,,
701151,TRAVA MAIOR SUPORTE FX. BV E NEW BV - BRUTO,1,,,0.0,0.0,2026-06-15,14:11:00,,,
701186,TRAVA MAIOR SUPORTE FX. DZ HORIZONTAL - BRUTO,1,,,0.0,0.0,2026-06-15,14:11:00,,,
701150,TRAVA MENOR SUPORTE FX. BV E NEW BV - BRUTO,1,,,0.0,0.0,2026-06-15,14:11:00,,,
701185,TRAVAS DE ARTICULAÇÃO FIX. DZ HORIZONTAL - BRUTO,1,,,0.0,0.0,2026-06-15,14:11:00,,,
701201,ARRUELA LISA 1/4 FE - BRUTO,5,,,0.0,0.0,2026-06-15,14:11:00,,,
701156,EIXO DO MOTOR INDUSTRIAL - BRUTO,21,,,0.0,0.0,2026-06-15,14:11:00,,,
816565,"CREMALHEIRA PERFIL AÇO GOMO DE PLÁSTICO 0,25M",140,68.0,0.0,-68.0,0.0,2026-06-15,14:17:00,,,
813399,"PERFIL AL 1,5M SOL 7 STLF-0864 6063",17.5,1563.0,1476.0,-87.0,-0.05894308943089431,2026-06-15,14:25:00,Inventário,Perfis bons,
402048,"POLIA ESTRIADA 19,8 COLORMAQ",1,,,0.0,0.0,2026-06-15,14:27:00,,,
402046,SUPORTE DE FIXAÇÃO PLÁSTICA PARA CONJUNTO TANQUINHO SUGGAR (PARALELO),1,,,0.0,0.0,2026-06-15,14:27:00,,,
402047,"POLIA ESTRIADA 25,2 SUGGAR",1,,,0.0,0.0,2026-06-15,14:27:00,,,
1,LISTA PROVISORIA,1,,,0.0,0.0,2026-06-15,14:27:00,,,
402022,"TUBO TERMOCONTRATIL 1,5/0,85 PRETO",1,,,0.0,0.0,2026-06-15,14:27:00,,,
916117,FITA LED 5050 RGB 60 LED S/M IP65 12 V 5M,54.5,25.0,23.0,-2.0,-0.08695652173913043,2026-06-15,14:27:00,Contado,,
402024,CHUMBADOR CBJ C/PRISIONEIRO 3/8X110MM ZI,1,1459.0,1400.0,-59.0,-0.04214285714285714,2026-06-15,14:44:00,Contado,,
402042,CHUMBADOR PBJ PARABOLT MQ UNC 3/8X3 ZI,1,1563.0,1200.0,-363.0,-0.3025,2026-06-15,14:45:00,Contado,,
916312,"RODA ALUMÍNIO 8"" COM PNEU MACIÇO 12"" PARA EIXO DE 1"" SEM ROLAMENTO",1,5.0,2.0,-3.0,-1.5,2026-06-15,14:51:00,Contado,,
905004,CONJUNTO BOBINA TRAVA ELETROMAGNETICA 220V (MODELO NOVO),5,,,0.0,0.0,2026-06-15,15:01:00,,,
905003,CONJUNTO BOBINA TRAVA ELETROMAGNETICA 110V (MODELO NOVO),5,,,0.0,0.0,2026-06-15,15:01:00,,,
105030,FITA POLIESTER AZUL P225S 10X66,5,,,0.0,0.0,2026-06-15,15:02:00,,,
105031,FITA POLIESTER AZUL P225S 7X66,5,,,0.0,0.0,2026-06-15,15:02:00,,,
510027,INLUB GRAX MP 2/TI,5,,,0.0,0.0,2026-06-15,15:02:00,,,
510022,TINTA CINZA GRAFITE POLIESTER TEXTURIZADO C-3920,5,,,0.0,0.0,2026-06-15,15:02:00,,,
510019,TINTA BRANCO POLIESTER TEXTURIZADO B-3910,5,,,0.0,0.0,2026-06-15,15:02:00,,,
105019,FITA POLIESTER BRANCA MW 250 X 0011,5,,,0.0,0.0,2026-06-15,15:02:00,,,
105049,FITA POLIESTER BRANCA MW 250 X 0041,5,,,0.0,0.0,2026-06-15,15:02:00,,,
105018,CREPE KRAFT P792A 45X50,5,,,0.0,0.0,2026-06-15,15:02:00,,,
105020,FITA POLIESTER BRANCA MW 250 X 0030,5,,,0.0,0.0,2026-06-15,15:02:00,,,
105053,FITA POLIESTER BRANCA MW 250 X 0038,5,,,0.0,0.0,2026-06-15,15:02:00,,,
105050,FITA POLIESTER BRANCA MW 250 X 0073,5,,,0.0,0.0,2026-06-15,15:02:00,,,
510028,TINTA PRETO POLIESTER TEXTURIZADO P-3901,5,,,0.0,0.0,2026-06-15,15:02:00,,,
105064,"BOBINA LAMINADA 2,00MM PRETO 23",5,,,0.0,0.0,2026-06-15,15:02:00,,,
404018,CONJUNTO CILINDRO FECHADURA AL100/AL100R/MINI/SOBREPOR,5,,,0.0,0.0,2026-06-15,15:02:00,,,
813382,"EIXO AGL Ø12,70 X 154,10 P/ TANQUINHO",5,,,0.0,0.0,2026-06-15,15:04:00,,,
813380,"EIXO AGL Ø12,70 X 139,75  P/ TANQUINHO",5,,,0.0,0.0,2026-06-15,15:04:00,,,
813414,"EIXO AGL Ø12,00 X 162,35 P/ TANQUINHO (FIORETA)",5,,,0.0,0.0,2026-06-15,15:04:00,,,
813388,"EIXO AGL Ø12,70 X 143,35 P/ TANQUINHO",5,,,0.0,0.0,2026-06-15,15:04:00,,,
813390,"EIXO AGL Ø12,70 X 139,75 P/ TANQUINHO C/REBAIXO",5,,,0.0,0.0,2026-06-15,15:04:00,,,
813454,"EIXO AGL Ø12,70 X 139,75  P/ TANQUINHO NEW UP",5,,,0.0,0.0,2026-06-15,15:04:00,,,
813497,"EIXO AGL P24 Ø12,70 X 143,30  P/ TANQUINHO SUGGAR (LAV ALTA CAP) C/ REBAIXO",5,,,0.0,0.0,2026-06-15,15:04:00,,,
701243,EIXO PRINCIPAL BV CADENA,5,,,0.0,0.0,2026-06-15,15:04:00,,,
813617,"EIXO AGL 12,70 x 139,50 P/ TANQUINHO COLORMAQ",5,,,0.0,0.0,2026-06-15,15:04:00,,,
911071,PLACA ACIONADORA REVISADA,5,,,0.0,0.0,2026-06-15,15:05:00,,,
911116,PLACA REVISADA NOBREAK AGUSTA,5,,,0.0,0.0,2026-06-15,15:05:00,,,
911066,PLACA REVISADA DO MODULO P/ TRAVA ELETROMAGNETICA 110V,5,,,0.0,0.0,2026-06-15,15:05:00,,,
911148,PLACA REVISADA ULTRA MAGIC CARD NUVOTON,5,,,0.0,0.0,2026-06-15,15:05:00,,,
911024,PLACA REVISADA NEW IZZY OPEN 433 E 2 CANAIS,5,,,0.0,0.0,2026-06-15,15:05:00,,,
911025,PLACA REVISADA RECEPTOR DUPLO RX-2C,5,,,0.0,0.0,2026-06-15,15:05:00,,,
911058,PLACA REVISADA TECLADO PARA FECHADURA RX500 - SMART LOCK MAINBOARD PCBA,5,,,0.0,0.0,2026-06-15,15:05:00,,,
911059,PLACA REVISADA COM RECEPTOR 433 PARA FECHADURA RX500 - SMART LOCK KEYPA,5,,,0.0,0.0,2026-06-15,15:05:00,,,
911149,PLACA REVISADA ULTRA NUVOTON,5,,,0.0,0.0,2026-06-15,15:05:00,,,
802021,"CHAVEIRO DE COURO AGL 13,56Mhz",5,,,0.0,0.0,2026-06-15,15:05:00,,,
807210,CA BIOMETRICO AGL MONTADO PARA ULTRA/AL100/BT-1 - PRETO,5,,,0.0,0.0,2026-06-15,15:05:00,,,
807213,CA BIOMETRICO AGL MONTADO PARA ULTRA/AL100/BT-1 - BRANCO,5,,,0.0,0.0,2026-06-15,15:05:00,,,
807214,CA AGL MONTADO PARA AL100R BIO/BT-1 - PRETO,5,,,0.0,0.0,2026-06-15,15:05:00,,,
804280,CAPA DO CILINDRO DA LINHA ULTRA - PRETO,5,,,0.0,0.0,2026-06-15,15:06:00,,,
804499,PRESILHA ANTENA EXTERNA ULTRA CARD/MAGIC CARD - PRETA,5,,,0.0,0.0,2026-06-15,15:06:00,,,
804500,SUPORTE DA ANTENA EXTERNA ULTRA CARD/MAGIC CARD - PRETA,5,,,0.0,0.0,2026-06-15,15:06:00,,,
804606,TAMPA DE ACABAMENTO DA CANALETA FLEXIVEL COM SAÍDA DO LED,5,,,0.0,0.0,2026-06-15,15:06:00,,,
804263,TAMPA DO NOBREAK 12V 7A,5,,,0.0,0.0,2026-06-15,15:06:00,,,
813502,MANCAL NYLON BEL MÁQUINAS 80MM,1,,,0.0,0.0,2026-06-15,15:07:00,,,
813501,MANCAL NYLON BEL MÁQUINAS 100MM,1,,,0.0,0.0,2026-06-15,15:07:00,,,
710002,PEÇAS INJETADAS - T07-3527-02 BASE TOKO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804108,TAMPA DO MODULO DA TRAVA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804512,BASE DE VEDAÇÃO TRAVA ELETROMAGNÉTICA (MODELO NOVO),5,,,0.0,0.0,2026-06-15,15:07:00,,,
804513,PLAQUETA DE ABERTURA PP TRAVA ELETROMAGNÉTICA/ GABINETE,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804216,ACABAMENTO REDONDO DO CILINDRO DA RX500 - BRANCO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
801079,ACIONADOR DA TAMPA COM BOTÃO MINI/AL100/AL100R,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804127,BOTÃO AL100R / AL100 / MINI / IX100 - CINZA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804211,CAPA DO CILINDRO PARA BOTÃO LISA - PRETO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804383,GUIA DO BATENTE AL100 A.EXT / MINI A.EXT / AL100R - BRANCO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804307,TAMPA PROTEÇÃO MINI SMART - PRETA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804214,MEMBRANA PLASTICA CONTROLE DE ACESSO FECHADURA RX500 - BRANCA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804601,CARCAÇA EXTERNA FECHADURAS RX / BT-100 / BT-1 / SMART X3 - BRANCA(MODELO NOVO RETRANGULAR),5,,,0.0,0.0,2026-06-15,15:07:00,,,
804602,TAMPA TRASEIRA EXTERNA FECHADURAS RX / BT-100 / BT-1 / SMART X3 - BRANCO (MODELO NOVO RETRANGULAR),5,,,0.0,0.0,2026-06-15,15:07:00,,,
804604,BOTÃO ABERTURA ELETRÔNICO EXTERNA FECHADURAS RX / BT-100 / BT-1 / SMART X3 - BRANCO (MODELO NOVO RET,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804603,BOTÃO ABERTURA MANUAL  EXTERNA FECHADURAS RX / BT-100 / BT-1 / SMART X3 - BRANCO (MODELO NOVO RETRAN,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804228,PROTETOR DE PCI FECHADURAS RX,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804229,SUPORTE DE MOLA P/ PILHA FECHADURA RX100 / RX200 / RX500,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804230,LINGUETA PLASTICA AGL DA FECHADURA RX100/RX200/RX500/MINI SMART,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804241,"ACABAMENTO BATENTE BRANCO LINHA RX / MINI SMART 1,50MM X 119MM (N°2)",5,,,0.0,0.0,2026-06-15,15:07:00,,,
804242,"ACABAMENTO DO BATENTE MINI SMART 2,7MMX119MM - BRANCO (N°3)",5,,,0.0,0.0,2026-06-15,15:07:00,,,
804243,"ACABAMENTO BATENTE BRANCO LINHA RX / MINI SMART 3,5MM X 119MM (N°1)",5,,,0.0,0.0,2026-06-15,15:07:00,,,
804497,TRAVA DA BIOMETRIA FECHADURAS RXS/B-100/BT-1/T12S - PRETA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804523,FRENTE PAINEL AGL BT-100 BIO APP - BRANCA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804544,ENGRENAGEM MINI MOTOR PARA FECHADURAS DIGITAIS (MODELO N20AGB298-11115),5,,,0.0,0.0,2026-06-15,15:07:00,,,
804545,SUPORTE MINI MOTOR PARA FECHADURAS RX200/RX500/BT100 (MODELO N20AGB298-11115),5,,,0.0,0.0,2026-06-15,15:07:00,,,
804221,CARCAÇA EXTERNA FECHADURAS RX / BT-100 / BT-1 / SMART X3 (MODELO ANTIGO),5,,,0.0,0.0,2026-06-15,15:07:00,,,
804223,TAMPA TRASEIRA FECHADURA  FECHADURAS RX / BT-100 / BT-1 / SMART X3 (MODELO ANTIGO) - PRETO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804225,BOTÃO ABERTURA ELETRÔNICO FECHADURAS RX / BT-100 / BT-1 / SMART X3 (MODELO ANTIGO) - PRETO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804227,BOTÃO ABERTURA MANUAL FECHADURAS RX / BT-100 / BT-1 / SMART X3 (MODELO ANTIGO) - PRETO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804238,"ACABAMENTO BATENTE PRETO LINHA RX / MINI SMART 1,50MM X 119MM (N°2)",5,,,0.0,0.0,2026-06-15,15:07:00,,,
804239,"ACABAMENTO DO BATENTE MINI SMART 2,70MMX119MM - PRETO (N°3)",5,,,0.0,0.0,2026-06-15,15:07:00,,,
804240,"ACABAMENTO BATENTE PRETO LINHA RX / MINI SMART 3,5MM X 119MM (N°1)",5,,,0.0,0.0,2026-06-15,15:07:00,,,
804024,SUPORTE BOTÃO P10S / P20 / P200 - PRETO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804029,BOTÃO PORTEIRO P10 / P20 / P200 / P100 - AZUL,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804213,MEMBRANA PLASTICA CONTROLE DE ACESSO FECHADURA RX500/BT-100/ULTRA TOUCH - PRETA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804219,FRENTE PAINEL RX500 - PRETO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804356,ESPELHO DA FECHADURA AL100 / AL100R /MINI / ULTRA / SOBREPOR - PRETO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804566,FUNDO PROTETOR PCI NOVA LINHA ULTRA - PRETO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804567,TAMPA PROTETOR PCI NOVA LINHA ULTRA - PRETO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804568,SUPORTE ENCAIXE (BORNE E CONECTOR) PROTETOR PCI NOVA LINHA ULTRA - PRETO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804573,CAPA DO CILINDO COM LOGO NOVO MODELO ULTRA - PRETA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804270,ALMA DO BOTÃO S500,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804498,PROTETOR DA ANTENA EXTERNA ULTRA CARD/MAGIC CARD - PRETA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804505,SUPORTE DA ANTENA EXTERNA ULTRA CARD/MAGIC CARD AJUSTÁVEL - PRETA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804398,TAMPA DO CILINDRO EXTERNO ULTRA CARD/MAGIC CARD - PRETA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804084,BASE BOBINA 12V / 24V / 110V,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804086,CARRETEL DA BOBINA 12V/24V/110V,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804093,ROLDANA GRANDE PRETA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804094,SUPORTE ROLDANA GRANDE PRETA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804098,EIXO ROLDANA GRANDE,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804100,PINO PERCURSOR AL100,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804117,PROTETOR DA MOLA DO PERCURSOR,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804120,CAPA DO CILINDRO DA TAMPA CHAVE SIMPLES AGL PRETA,5,,,0.0,0.0,2026-06-15,15:07:00,,,
804097,GUIA DO BATENTE AL100 A.EXT / MINI A.EXT / AL100R - PRETO,5,,,0.0,0.0,2026-06-15,15:07:00,,,
707019,BUCHA REDONDA FECHADURA PV - BRUTO,48,,,0.0,0.0,2026-06-15,15:08:00,,,
807147,ENGRENAGEM DO MOTOR DA LINHA ULTRA,1,,,0.0,0.0,2026-06-15,15:08:00,,,
813376,ARANHA MOTOR TANQUINHO MODELO ANTIGO,1,,,0.0,0.0,2026-06-15,15:10:00,,,
813394,ARANHA SUP. DO INDUSTRIAL,1,,,0.0,0.0,2026-06-15,15:10:00,,,
813604,ARANHA SUPERIOR SUGGAR,1,,,0.0,0.0,2026-06-15,15:10:00,,,
813238,ARANHA SUP. DO DESLIZANTE FURO M5,1,,,0.0,0.0,2026-06-15,15:10:00,,,
813534,TAMPA LATERAL ESQUERDA PARA PORTA SOCIAL,1,,,0.0,0.0,2026-06-15,15:10:00,,,
813239,ARANHA INF. DO DESLIZANTE FURO M5,1,,,0.0,0.0,2026-06-15,15:10:00,,,
813393,ARANHA INF. DO INDUSTRIAL,1,,,0.0,0.0,2026-06-15,15:10:00,,,
807197,ACIONADOR DA TRAVA ELETROMAGNÉTICA (MODELO NOVO),1,,,0.0,0.0,2026-06-15,15:10:00,,,
807158,CARCAÇA INTERNA DA FECHADURA RX100 / RX200 / RX500 / BT1,1,,,0.0,0.0,2026-06-15,15:10:00,,,
807203,FUNDO DO PAINEL RX200/ RX500/BT100 PARA CILINDRO E-CODE,1,,,0.0,0.0,2026-06-15,15:10:00,,,
412051,"NI-RT SAE-060 AGL P27,6 04P COM ALETA",39,,,0.0,0.0,2026-06-15,15:10:00,,,
412090,"NI-RT SAE-060 AGL P16,8 04P COM ALETA",39,,,0.0,0.0,2026-06-15,15:10:00,,,
412094,NI-RT SAE-060 AGL P24 04P COM ALETA,39,,,0.0,0.0,2026-06-15,15:10:00,,,
412059,NI-RT SAE-060 AGL P60 04P COM ALETA,39,,,0.0,0.0,2026-06-15,15:10:00,,,
813608,ARANHA INFERIOR SUGGAR COM PÉS,28,,,0.0,0.0,2026-06-15,15:10:00,,,
202043,"AÇO RED TREF SAE 1020 15,88",18.666666666666668,0.0,0.0,0.0,0.0,2026-06-15,16:04:00,,,
701233,EIXO DE TRAÇÃO DA PORCA ACIONADORA - BRUTO,18.333333333333332,0.0,0.0,0.0,0.0,2026-06-15,16:04:00,,,
401290,,49,,,0.0,0.0,2026-06-15,16:20:00,,,
813146,GOMO 25CM P/ CREMALHEIRA ALUMÍNIO,76.75,1230.0,2460.0,1230.0,0.5,2026-06-15,16:29:00,Inventário,Emergêncial,
401290,,49,0.0,7.0,7.0,1.0,2026-06-15,16:31:00,O.P,,
401291,,98,0.0,2.0,2.0,1.0,2026-06-15,16:31:00,O.P,,
401309,,84,0.0,2.0,2.0,0.0,2026-06-15,16:53:00,O.P,,
401310,,84,0.0,2.0,2.0,0.0,2026-06-15,16:55:00,O.P,,
401314,,84,0.0,0.0,0.0,0.0,2026-06-15,16:58:00,Contado,"Qualquer erro de inventário será por corte, bolar esquema para não acontecer",
401313,,84,0.0,0.0,0.0,0.0,2026-06-15,16:58:00,Contado,"Qualquer erro de inventário será por corte, bolar esquema para não acontecer",
401293,,85,0.0,6.0,6.0,0.0,2026-06-16,08:03:00,O.P,"Qualquer erro de inventário será por corte, bolar esquema para não acontecer",
401294,,49.5,5.0,1.0,-4.0,-0.8,2026-06-16,08:04:00,Contado,"Qualquer erro de inventário será por corte, bolar esquema para não acontecer",
401295,,49.5,0.0,4.0,4.0,0.0,2026-06-16,08:04:00,O.P,"Qualquer erro de inventário será por corte, bolar esquema para não acontecer",
401296,,49.5,1.0,3.0,2.0,2.0,2026-06-16,08:05:00,O.P,"Qualquer erro de inventário será por corte, bolar esquema para não acontecer",
512017,CONJUNTO ESTATOR E ROTOR AGL DESL P22 2P 220V 60HZ,62.5,0.0,0.0,0.0,0.0,2026-06-16,08:19:00,Contado,,
512001,CONJUNTO ESTATOR E ROTOR AGL DESL P17 1/7 cv 04 42Z 127V 60HZ,19.333333333333332,4.0,5.0,1.0,0.25,2026-06-16,08:33:00,Inventário,"Moisés vai separar refugo e contar, quando ele passar a quantidade eu vou ajustar positivo",
512027,CONJUNTO ESTATOR E ROTOR AGL DESL P45 STRONG 1/2 cv 04 42Z 127V 60Hz,61.5,15.0,11.0,-4.0,-0.26666666666666666,2026-06-16,08:33:00,Inventário,"Deve ter quantidade refugada, verificar",
512002,CONJUNTO ESTATOR E ROTOR AGL DESL P17 1/7 cv 04 42Z 220V 60HZ,28.11111111111111,73.0,23.0,-50.0,-0.684931506849315,2026-06-16,08:35:00,Inventário,"Moisés vai separar refugo e contar, quando ele passar a quantidade eu vou ajustar positivo",
603027,MOTOR AVULSO DE AUTOMATIZADOR PARA PORTAS DE ENROLAR - AC600,27.5,0.0,0.0,0.0,0.0,2026-06-16,09:37:00,,"Sem estoque, importado",
813396,"PERFIL AL 0,75M SOL 7 STLF-0864 6063",29.4,910.0,930.0,20.0,0.02197802197802198,2026-06-16,09:44:00,Contado,,
813563,"PERFIL AL 1,75M SOL 7 STLF-0864 6063",36.75,0.0,0.0,0.0,0.0,2026-06-16,09:45:00,Contado,,
813108,SEM FIM DE DUAS ENTRADAS AÇO BV ANTIGO/ BV3/ BV4,52,20.0,294.0,274.0,13.7,2026-06-16,09:47:00,Movimentação,,
813014,LINGUETA DO CILINDRO DA ALAVANCA DE DESTRAVAMENTO MANUAL DZ ZI,1,734.0,6332.0,5598.0,7.6267029972752045,2026-06-16,12:15:00,Inventário,,
